           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -2.507827    0.000000       -5.015653        1.000000    0.000000   -0.000000    0.929134   43.938413
    0.009804    0.303220   -0.104654   -2.961754    0.000000       -6.241641        1.000000    0.000000    0.046688    0.929134   43.938413
    0.019608    0.258380    0.042729    0.703419    0.000000       -3.163318        1.000000    0.699331    0.154958    0.929134   43.938413
    0.029412    0.267469   -0.015333   -0.171529    0.000000       -3.909835        1.000000    1.423264    0.247346    0.929134   43.938413
    0.039216    0.266060    0.004672    0.038485    0.000000       -3.720019        1.000000    2.143383    0.344112    0.929134   43.938413
    0.049020    0.266199   -0.001320   -0.008132    0.000000       -3.764722        1.000000    2.863876    0.439810    0.929134   43.938413
    0.058824    0.266219    0.000349    0.001559    0.000000       -3.754747        1.000000    3.584424    0.535759    0.929134   43.938413
    0.068627    0.266201   -0.000088   -0.000254    0.000000       -3.756816        1.000000    4.304923    0.631652    0.929134   43.938413
    0.078431    0.266208    0.000021    0.000027    0.000000       -3.756429        1.000000    5.025443    0.727556    0.929134   43.938413
    0.088235    0.266206   -0.000005    0.000002    0.000000       -3.756489        1.000000    5.745955    0.823459    0.929134   43.938413
    0.098039    0.266207    0.000001   -0.000003    0.000000       -3.756484        1.000000    6.466470    0.919362    0.929134   43.938413
    0.107843    0.266206   -0.000000    0.000001    0.000000       -3.756483        1.000000    7.186984    1.015264    0.929134   43.938413
    0.117647    0.266206    0.000000   -0.000000    0.000000       -3.756484        1.000000    7.907498    1.111167    0.929134   43.938413
    0.127451    0.266206   -0.000000    0.000000    0.000000       -3.756483        1.000000    8.628013    1.207070    0.929134   43.938413
    0.137255    0.266206   -0.000000   -0.000000    0.000000       -3.756484        1.000000    9.348527    1.302973    0.929134   43.938413
    0.147059    0.266206    0.000000    0.000000    0.000000       -3.756484        1.000000   10.069041    1.398875    0.929134   43.938413
    0.156863    0.266206   -0.000000   -0.000000    0.000000       -3.756484        1.000000   10.789555    1.494778    0.929134   43.938413
    0.166667    0.266206    0.000000    0.000000    0.000000       -3.756484        1.000000   11.510070    1.590681    0.929134   43.938413
    0.176471    0.266206   -0.000000   -0.000000    0.000000       -3.756484        1.000000   12.230584    1.686584    0.929134   43.938413
