           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.990985    0.000000       -1.981970        1.000000    0.000000   -0.000000    0.083063    5.215416
    0.009804    0.051110   -1.520125   -0.991036    0.000000       -1.982038        1.000000    0.000000    0.000005    0.083063    5.215416
    0.019608    0.102088   -1.469448   -0.991191    0.000000       -1.982244        1.000000    0.032798    0.000085    0.083063    5.215416
    0.029412    0.152804   -1.418761   -0.991457    0.000000       -1.982597        1.000000    0.081889    0.000428    0.083063    5.215416
    0.039216    0.203128   -1.368057   -0.991848    0.000000       -1.983111        1.000000    0.147148    0.001344    0.083063    5.215416
    0.049020    0.252930   -1.317329   -0.992380    0.000000       -1.983809        1.000000    0.228406    0.003256    0.083063    5.215416
    0.058824    0.302081   -1.266570   -0.993080    0.000000       -1.984718        1.000000    0.325456    0.006688    0.083063    5.215416
    0.068627    0.350455   -1.215770   -0.993980    0.000000       -1.985876        1.000000    0.438046    0.012255    0.083063    5.215416
    0.078431    0.397925   -1.164918   -0.995124    0.000000       -1.987334        1.000000    0.565887    0.020644    0.083063    5.215416
    0.088235    0.444369   -1.114001   -0.996570    0.000000       -1.989157        1.000000    0.708649    0.032595    0.083063    5.215416
    0.098039    0.489663   -1.063000   -0.998394    0.000000       -1.991430        1.000000    0.865962    0.048888    0.083063    5.215416
    0.107843    0.533688   -1.011894   -1.000696    0.000000       -1.994265        1.000000    1.037420    0.070317    0.083063    5.215416
    0.117647    0.576326   -0.960655   -1.003612    0.000000       -1.997811        1.000000    1.222575    0.097669    0.083063    5.215416
    0.127451    0.617461   -0.909248   -1.007324    0.000000       -2.002268        1.000000    1.420946    0.131707    0.083063    5.215416
    0.137255    0.656978   -0.857625   -1.012079    0.000000       -2.007904        1.000000    1.632013    0.173146    0.083063    5.215416
    0.147059    0.694764   -0.805726   -1.018223    0.000000       -2.015090        1.000000    1.855219    0.222630    0.083063    5.215416
    0.156863    0.730707   -0.753467   -1.026233    0.000000       -2.024337        1.000000    2.089972    0.280719    0.083063    5.215416
    0.166667    0.764692   -0.700737   -1.036787    0.000000       -2.036363        1.000000    2.335644    0.347866    0.083063    5.215416
    0.176471    0.796605   -0.647382   -1.050850    0.000000       -2.052181        1.000000    2.591568    0.424404    0.083063    5.215416
    0.186275    0.826326   -0.593191   -1.069800    0.000000       -2.073231        1.000000    2.857041    0.510528    0.083063    5.215416
    0.196078    0.853726   -0.537865   -1.095592    0.000000       -2.101540        1.000000    3.131317    0.606284    0.083063    5.215416
    0.205882    0.878665   -0.480990   -1.130913    0.000000       -2.139871        1.000000    3.413605    0.711555    0.083063    5.215416
    0.215686    0.900981   -0.421995   -1.179100    0.000000       -2.191634        1.000000    3.703062    0.826048    0.083063    5.215416
    0.225490    0.920481   -0.360140   -1.243107    0.000000       -2.259802        1.000000    3.998784    0.949273    0.083063    5.215416
    0.235294    0.936936   -0.294620   -1.321398    0.000000       -2.342719        1.000000    4.299792    1.080510    0.083063    5.215416
    0.245098    0.950086   -0.225044   -1.396485    0.000000       -2.422481        1.000000    4.605025    1.218761    0.083063    5.215416
    0.254902    0.959689   -0.152744   -1.415299    0.000000       -2.445172        1.000000    4.913343    1.362686    0.083063    5.215416
    0.264706    0.965669   -0.082766   -1.291603    0.000000       -2.323610        1.000000    5.223582    1.510595    0.083063    5.215416
    0.274510    0.968325   -0.023779   -0.990454    0.000000       -2.022873        1.000000    5.534675    1.660655    0.083063    5.215416
    0.284314    0.968411    0.017127   -0.608696    0.000000       -1.641163        1.000000    5.845795    1.811331    0.083063    5.215416
    0.294118    0.966894    0.039401   -0.278290    0.000000       -1.311726        1.000000    6.156428    1.961701    0.083063    5.215416
    0.303922    0.964627    0.047399   -0.052082    0.000000       -1.087588        1.000000    6.466333    2.111387    0.083063    5.215416
    0.313725    0.962203    0.046320    0.081048    0.000000       -0.957119        1.000000    6.775459    2.260313    0.083063    5.215416
    0.323529    0.959976    0.040223    0.148705    0.000000       -0.892145        1.000000    7.083869    2.408541    0.083063    5.215416
    0.333333    0.958129    0.031826    0.174255    0.000000       -0.868917        1.000000    7.391686    2.556182    0.083063    5.215416
    0.343137    0.956732    0.022845    0.173714    0.000000       -0.871239        1.000000    7.699054    2.703364    0.083063    5.215416
    0.352941    0.955785    0.014327    0.157496    0.000000       -0.888657        1.000000    8.006118    2.850216    0.083063    5.215416
    0.362745    0.955248    0.006888    0.132442    0.000000       -0.914382        1.000000    8.313010    2.996859    0.083063    5.215416
    0.372549    0.955056    0.000853    0.103220    0.000000       -0.943838        1.000000    8.619839    3.143399    0.083063    5.215416
    0.382353    0.955135   -0.003654    0.073164    0.000000       -0.973802        1.000000    8.926694    3.289925    0.083063    5.215416
    0.392157    0.955404   -0.006657    0.044726    0.000000       -1.001928        1.000000    9.233636    3.436504    0.083063    5.215416
    0.401961    0.955792   -0.008286    0.019696    0.000000       -1.026520        1.000000    9.540702    3.583184    0.083063    5.215416
    0.411765    0.956232   -0.008750   -0.000723    0.000000       -1.046454        1.000000    9.847910    3.729991    0.083063    5.215416
    0.421569    0.956671   -0.008302   -0.015892    0.000000       -1.061148        1.000000   10.155258    3.876935    0.083063    5.215416
    0.431373    0.957070   -0.007216   -0.025719    0.000000       -1.070548        1.000000   10.462735    4.024009    0.083063    5.215416
    0.441176    0.957403   -0.005756   -0.030601    0.000000       -1.075077        1.000000   10.770319    4.171197    0.083063    5.215416
    0.450980    0.957656   -0.004158   -0.031319    0.000000       -1.075526        1.000000   11.077984    4.318477    0.083063    5.215416
    0.460784    0.957829   -0.002607   -0.028889    0.000000       -1.072913        1.000000   11.385705    4.465824    0.083063    5.215416
    0.470588    0.957926   -0.001238   -0.024403    0.000000       -1.068324        1.000000   11.693456    4.613212    0.083063    5.215416
    0.480392    0.957960   -0.000129   -0.018886    0.000000       -1.062771        1.000000   12.001219    4.760620    0.083063    5.215416
    0.490196    0.957944    0.000690   -0.013198    0.000000       -1.057100        1.000000   12.308977    4.908031    0.083063    5.215416
    0.500000    0.957894    0.001229   -0.007984    0.000000       -1.051940        1.000000   12.616718    5.055431    0.083063    5.215416
    0.509804    0.957823    0.001522   -0.003669    0.000000       -1.047702        1.000000   12.924437    5.202812    0.083063    5.215416
    0.519608    0.957742    0.001623   -0.000479    0.000000       -1.044600        1.000000   13.232129    5.350170    0.083063    5.215416
    0.529412    0.957659    0.001592    0.001509    0.000000       -1.042703        1.000000   13.539795    5.497502    0.083063    5.215416
    0.539216    0.957580    0.001489    0.002322    0.000000       -1.041976        1.000000   13.847436    5.644809    0.083063    5.215416
    0.549020    0.957507    0.001373    0.002043    0.000000       -1.042335        1.000000   14.155053    5.792093    0.083063    5.215416
    0.558824    0.957439    0.001297    0.000764    0.000000       -1.043688        1.000000   14.462649    5.939355    0.083063    5.215416
    0.568627    0.957373    0.001311   -0.001451    0.000000       -1.045975        1.000000   14.770223    6.086596    0.083063    5.215416
    0.578431    0.957303    0.001461   -0.004598    0.000000       -1.049199        1.000000   15.077774    6.233817    0.083063    5.215416
    0.588235    0.957220    0.001798   -0.008769    0.000000       -1.053459        1.000000   15.385299    6.381015    0.083063    5.215416
    0.598039    0.957115    0.002379   -0.014177    0.000000       -1.058981        1.000000   15.692790    6.528183    0.083063    5.215416
    0.607843    0.956972    0.003275   -0.021187    0.000000       -1.066144        1.000000   16.000235    6.675314    0.083063    5.215416
    0.617647    0.956773    0.004582   -0.030352    0.000000       -1.075521        1.000000   16.307617    6.822392    0.083063    5.215416
