           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.995291    0.000000       -1.990583        1.000000    0.000000    0.000000    0.020884    3.724742
    0.009804    0.036509   -1.534451   -0.995294    0.000000       -1.990587        1.000000    0.000000    0.000001    0.020884    3.724742
    0.019608    0.072970   -1.498106   -0.995303    0.000000       -1.990598        1.000000    0.016742    0.000022    0.020884    3.724742
    0.029412    0.109334   -1.461760   -0.995318    0.000000       -1.990618        1.000000    0.041829    0.000112    0.020884    3.724742
    0.039216    0.145554   -1.425414   -0.995339    0.000000       -1.990645        1.000000    0.075225    0.000353    0.020884    3.724742
    0.049020    0.181582   -1.389066   -0.995366    0.000000       -1.990682        1.000000    0.116888    0.000859    0.020884    3.724742
    0.058824    0.217370   -1.352718   -0.995402    0.000000       -1.990729        1.000000    0.166762    0.001773    0.020884    3.724742
    0.068627    0.252871   -1.316368   -0.995446    0.000000       -1.990786        1.000000    0.224782    0.003266    0.020884    3.724742
    0.078431    0.288037   -1.280016   -0.995499    0.000000       -1.990855        1.000000    0.290870    0.005536    0.020884    3.724742
    0.088235    0.322823   -1.243662   -0.995563    0.000000       -1.990938        1.000000    0.364940    0.008801    0.020884    3.724742
    0.098039    0.357183   -1.207306   -0.995640    0.000000       -1.991036        1.000000    0.446893    0.013302    0.020884    3.724742
    0.107843    0.391071   -1.170946   -0.995731    0.000000       -1.991152        1.000000    0.536622    0.019296    0.020884    3.724742
    0.117647    0.424441   -1.134583   -0.995838    0.000000       -1.991288        1.000000    0.634007    0.027054    0.020884    3.724742
    0.127451    0.457251   -1.098216   -0.995966    0.000000       -1.991448        1.000000    0.738920    0.036855    0.020884    3.724742
    0.137255    0.489456   -1.061843   -0.996117    0.000000       -1.991636        1.000000    0.851223    0.048986    0.020884    3.724742
    0.147059    0.521014   -1.025465   -0.996297    0.000000       -1.991857        1.000000    0.970766    0.063735    0.020884    3.724742
    0.156863    0.551884   -0.989079   -0.996509    0.000000       -1.992117        1.000000    1.097392    0.081387    0.020884    3.724742
    0.166667    0.582022   -0.952685   -0.996763    0.000000       -1.992423        1.000000    1.230934    0.102225    0.020884    3.724742
