           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.999049    0.000000       -1.998099        1.000000    0.000000    0.000000    0.002789    4.078887
    0.009804    0.039978   -1.530845   -0.999050    0.000000       -1.998099        1.000000    0.000000    0.000002    0.002789    4.078887
    0.019608    0.079893   -1.490894   -0.999050    0.000000       -1.998100        1.000000    0.020074    0.000032    0.002789    4.078887
    0.029412    0.119680   -1.450943   -0.999051    0.000000       -1.998101        1.000000    0.050145    0.000162    0.002789    4.078887
    0.039216    0.159276   -1.410992   -0.999052    0.000000       -1.998102        1.000000    0.090164    0.000509    0.002789    4.078887
    0.049020    0.198618   -1.371041   -0.999054    0.000000       -1.998104        1.000000    0.140069    0.001238    0.002789    4.078887
    0.058824    0.237643   -1.331089   -0.999056    0.000000       -1.998107        1.000000    0.199779    0.002551    0.002789    4.078887
    0.068627    0.276289   -1.291138   -0.999058    0.000000       -1.998111        1.000000    0.269199    0.004694    0.002789    4.078887
    0.078431    0.314494   -1.251187   -0.999062    0.000000       -1.998115        1.000000    0.348218    0.007943    0.002789    4.078887
    0.088235    0.352197   -1.211235   -0.999065    0.000000       -1.998120        1.000000    0.436711    0.012609    0.002789    4.078887
    0.098039    0.389338   -1.171283   -0.999070    0.000000       -1.998126        1.000000    0.534535    0.019025    0.002789    4.078887
    0.107843    0.425857   -1.131331   -0.999076    0.000000       -1.998133        1.000000    0.641536    0.027545    0.002789    4.078887
    0.117647    0.461697   -1.091379   -0.999083    0.000000       -1.998141        1.000000    0.757541    0.038536    0.002789    4.078887
    0.127451    0.496800   -1.051426   -0.999091    0.000000       -1.998151        1.000000    0.882367    0.052376    0.002789    4.078887
    0.137255    0.531110   -1.011473   -0.999101    0.000000       -1.998164        1.000000    1.015813    0.069441    0.002789    4.078887
    0.147059    0.564573   -0.971520   -0.999113    0.000000       -1.998178        1.000000    1.157667    0.090106    0.002789    4.078887
    0.156863    0.597134   -0.931566   -0.999127    0.000000       -1.998195        1.000000    1.307702    0.114732    0.002789    4.078887
    0.166667    0.628742   -0.891612   -0.999145    0.000000       -1.998217        1.000000    1.465679    0.143665    0.002789    4.078887
    0.176471    0.659347   -0.851656   -0.999166    0.000000       -1.998242        1.000000    1.631346    0.177228    0.002789    4.078887
    0.186275    0.688900   -0.811700   -0.999193    0.000000       -1.998273        1.000000    1.804438    0.215713    0.002789    4.078887
    0.196078    0.717353   -0.771743   -0.999227    0.000000       -1.998312        1.000000    1.984679    0.259379    0.002789    4.078887
    0.205882    0.744661   -0.731784   -0.999269    0.000000       -1.998360        1.000000    2.171782    0.308445    0.002789    4.078887
    0.215686    0.770780   -0.691823   -0.999322    0.000000       -1.998420        1.000000    2.365447    0.363087    0.002789    4.078887
    0.225490    0.795668   -0.651859   -0.999390    0.000000       -1.998496        1.000000    2.565366    0.423433    0.002789    4.078887
    0.235294    0.819287   -0.611893   -0.999479    0.000000       -1.998595        1.000000    2.771219    0.489557    0.002789    4.078887
    0.245098    0.841597   -0.571923   -0.999597    0.000000       -1.998723        1.000000    2.982678    0.561484    0.002789    4.078887
    0.254902    0.862563   -0.531947   -0.999755    0.000000       -1.998895        1.000000    3.199404    0.639179    0.002789    4.078887
    0.264706    0.882152   -0.491963   -0.999972    0.000000       -1.999127        1.000000    3.421053    0.722553    0.002789    4.078887
    0.274510    0.900331   -0.451969   -1.000276    0.000000       -1.999451        1.000000    3.647269    0.811460    0.002789    4.078887
    0.284314    0.917072   -0.411961   -1.000716    0.000000       -1.999915        1.000000    3.877692    0.905695    0.002789    4.078887
    0.294118    0.932346   -0.371931   -1.001373    0.000000       -2.000602        1.000000    4.111952    1.004999    0.002789    4.078887
    0.303922    0.946129   -0.331868   -1.002398    0.000000       -2.001665        1.000000    4.349675    1.109061    0.002789    4.078887
    0.313725    0.958397   -0.291753   -1.004079    0.000000       -2.003395        1.000000    4.590481    1.217515    0.002789    4.078887
    0.323529    0.969126   -0.251547   -1.007024    0.000000       -2.006408        1.000000    4.833982    1.329950    0.002789    4.078887
