           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.986801    0.000000       -1.973602        1.000000    0.000000    0.000000    0.085678    3.534244
    0.009804    0.034643   -1.536604   -0.986828    0.000000       -1.973638        1.000000    0.000000    0.000001    0.085678    3.534244
    0.019608    0.069245   -1.502410   -0.986911    0.000000       -1.973748        1.000000    0.015075    0.000018    0.085678    3.534244
    0.029412    0.103766   -1.468211   -0.987051    0.000000       -1.973934        1.000000    0.037666    0.000090    0.085678    3.534244
    0.039216    0.138166   -1.434007   -0.987251    0.000000       -1.974199        1.000000    0.067746    0.000284    0.085678    3.534244
    0.049020    0.172404   -1.399795   -0.987515    0.000000       -1.974549        1.000000    0.105280    0.000692    0.085678    3.534244
    0.058824    0.206441   -1.365573   -0.987850    0.000000       -1.974989        1.000000    0.150224    0.001428    0.085678    3.534244
    0.068627    0.240236   -1.331338   -0.988262    0.000000       -1.975529        1.000000    0.202525    0.002632    0.085678    3.534244
    0.078431    0.273749   -1.297086   -0.988760    0.000000       -1.976178        1.000000    0.262123    0.004465    0.085678    3.534244
    0.088235    0.306942   -1.262816   -0.989355    0.000000       -1.976950        1.000000    0.328947    0.007105    0.085678    3.534244
    0.098039    0.339774   -1.228524   -0.990060    0.000000       -1.977858        1.000000    0.402919    0.010751    0.085678    3.534244
    0.107843    0.372208   -1.194205   -0.990890    0.000000       -1.978920        1.000000    0.483952    0.015614    0.085678    3.534244
    0.117647    0.404204   -1.159855   -0.991865    0.000000       -1.980159        1.000000    0.571951    0.021920    0.085678    3.534244
    0.127451    0.435725   -1.125468   -0.993007    0.000000       -1.981599        1.000000    0.666812    0.029903    0.085678    3.534244
    0.137255    0.466732   -1.091038   -0.994343    0.000000       -1.983272        1.000000    0.768424    0.039806    0.085678    3.534244
    0.147059    0.497188   -1.056558   -0.995907    0.000000       -1.985214        1.000000    0.876666    0.051875    0.085678    3.534244
    0.156863    0.527056   -1.022020   -0.997740    0.000000       -1.987471        1.000000    0.991411    0.066359    0.085678    3.534244
    0.166667    0.556299   -0.987412   -0.999889    0.000000       -1.990096        1.000000    1.112522    0.083504    0.085678    3.534244
    0.176471    0.584881   -0.952724   -1.002416    0.000000       -1.993156        1.000000    1.239856    0.103552    0.085678    3.534244
    0.186275    0.612765   -0.917941   -1.005394    0.000000       -1.996731        1.000000    1.373260    0.126736    0.085678    3.534244
    0.196078    0.639917   -0.883045   -1.008915    0.000000       -2.000921        1.000000    1.512576    0.153281    0.085678    3.534244
    0.205882    0.666299   -0.848017   -1.013093    0.000000       -2.005848        1.000000    1.657635    0.183397    0.085678    3.534244
    0.215686    0.691877   -0.812830   -1.018070    0.000000       -2.011666        1.000000    1.808263    0.217276    0.085678    3.534244
    0.225490    0.716615   -0.777454   -1.024024    0.000000       -2.018564        1.000000    1.964276    0.255094    0.085678    3.534244
    0.235294    0.740476   -0.741852   -1.031182    0.000000       -2.026783        1.000000    2.125485    0.297004    0.085678    3.534244
    0.245098    0.763424   -0.705977   -1.039828    0.000000       -2.036624        1.000000    2.291689    0.343135    0.085678    3.534244
    0.254902    0.785423   -0.669772   -1.050328    0.000000       -2.048470        1.000000    2.462682    0.393590    0.085678    3.534244
    0.264706    0.806432   -0.633164   -1.063144    0.000000       -2.062805        1.000000    2.638250    0.448443    0.085678    3.534244
    0.274510    0.826413   -0.596064   -1.078864    0.000000       -2.080242        1.000000    2.818167    0.507738    0.085678    3.534244
    0.284314    0.845321   -0.558358   -1.098230    0.000000       -2.101549        1.000000    3.002201    0.571487    0.085678    3.534244
    0.294118    0.863111   -0.519905   -1.122160    0.000000       -2.127669        1.000000    3.190108    0.639666    0.085678    3.534244
    0.303922    0.879731   -0.480528   -1.151743    0.000000       -2.159723        1.000000    3.381634    0.712215    0.085678    3.534244
    0.313725    0.895124   -0.440011   -1.188178    0.000000       -2.198928        1.000000    3.576510    0.789035    0.085678    3.534244
    0.323529    0.909226   -0.398097   -1.232539    0.000000       -2.246369        1.000000    3.774457    0.869983    0.085678    3.534244
    0.333333    0.921963   -0.354501   -1.285197    0.000000       -2.302396        1.000000    3.975176    0.954866    0.085678    3.534244
    0.343137    0.933252   -0.308955   -1.344566    0.000000       -2.365354        1.000000    4.178354    1.043439    0.085678    3.534244
    0.352941    0.943003   -0.261312   -1.404765    0.000000       -2.429207        1.000000    4.383654    1.135387    0.085678    3.534244
    0.362745    0.951126   -0.211750   -1.452205    0.000000       -2.480107        1.000000    4.590722    1.230321    0.085678    3.534244
    0.372549    0.957549   -0.161095   -1.463015    0.000000       -2.493826        1.000000    4.799189    1.327764    0.085678    3.534244
    0.382353    0.962245   -0.111141   -1.406834    0.000000       -2.439659        1.000000    5.008679    1.427157    0.085678    3.534244
    0.392157    0.965271   -0.064632   -1.262686    0.000000       -2.296501        1.000000    5.218827    1.527897    0.085678    3.534244
    0.401961    0.966794   -0.024566   -1.039394    0.000000       -2.073429        1.000000    5.429306    1.629401    0.085678    3.534244
    0.411765    0.967073    0.006947   -0.777385    0.000000       -1.811408        1.000000    5.639847    1.731187    0.085678    3.534244
    0.421569    0.966417    0.029426   -0.525123    0.000000       -1.559425        1.000000    5.850244    1.832916    0.085678    3.534244
    0.431373    0.965127    0.043833   -0.315038    0.000000       -1.350175        1.000000    6.060361    1.934383    0.085678    3.534244
    0.441176    0.963454    0.051877   -0.158106    0.000000       -1.194642        1.000000    6.270114    2.035489    0.085678    3.534244
    0.450980    0.961586    0.055370   -0.051257    0.000000       -1.089612        1.000000    6.479460    2.136192    0.085678    3.534244
    0.460784    0.959653    0.055907    0.014148    0.000000       -1.026268        1.000000    6.688385    2.236486    0.085678    3.534244
    0.470588    0.957733    0.054762    0.047325    0.000000       -0.995242        1.000000    6.896892    2.336379    0.085678    3.534244
    0.480392    0.955868    0.052909    0.056097    0.000000       -0.988609        1.000000    7.104993    2.435886    0.085678    3.534244
    0.490196    0.954068    0.051086    0.046496    0.000000       -1.000280        1.000000    7.312702    2.535022    0.085678    3.534244
    0.500000    0.952323    0.049847    0.022973    0.000000       -1.025787        1.000000    7.520031    2.633799    0.085678    3.534244
    0.509804    0.950604    0.049617   -0.011249    0.000000       -1.061917        1.000000    7.726986    2.732222    0.085678    3.534244
    0.519608    0.948870    0.050723   -0.053831    0.000000       -1.106361        1.000000    7.933564    2.830286    0.085678    3.534244
    0.529412    0.947072    0.053424   -0.103048    0.000000       -1.157428        1.000000    8.139750    2.927978    0.085678    3.534244
    0.539216    0.945149    0.057925   -0.157568    0.000000       -1.213828        1.000000    8.345517    3.025268    0.085678    3.534244
    0.549020    0.943037    0.064392   -0.216283    0.000000       -1.274489        1.000000    8.550824    3.122115    0.085678    3.534244
    0.558824    0.940666    0.072950   -0.278186    0.000000       -1.338436        1.000000    8.755616    3.218456    0.085678    3.534244
    0.568627    0.937961    0.083695   -0.342281    0.000000       -1.404692        1.000000    8.959818    3.314213    0.085678    3.534244
    0.578431    0.934847    0.096684   -0.407535    0.000000       -1.472233        1.000000    9.163343    3.409283    0.085678    3.534244
    0.588235    0.931246    0.111938   -0.472863    0.000000       -1.539973        1.000000    9.366083    3.503544    0.085678    3.534244
    0.598039    0.927080    0.129441   -0.537165    0.000000       -1.606796        1.000000    9.567917    3.596850    0.085678    3.534244
    0.607843    0.922276    0.149138   -0.599376    0.000000       -1.671615        1.000000    9.768705    3.689035    0.085678    3.534244
    0.617647    0.916760    0.170941   -0.658540    0.000000       -1.733440        1.000000    9.968291    3.779910    0.085678    3.534244
    0.627451    0.910466    0.194730   -0.713872    0.000000       -1.791452        1.000000   10.166508    3.869270    0.085678    3.534244
    0.637255    0.903331    0.220361   -0.764803    0.000000       -1.845048        1.000000   10.363171    3.956893    0.085678    3.534244
    0.647059    0.895301    0.247675   -0.811004    0.000000       -1.893863        1.000000   10.558086    4.042548    0.085678    3.534244
    0.656863    0.886328    0.276507   -0.852365    0.000000       -1.937759        1.000000   10.751048    4.125996    0.085678    3.534244
    0.666667    0.876371    0.306688   -0.888973    0.000000       -1.976799        1.000000   10.941841    4.206999    0.085678    3.534244
    0.676471    0.865396    0.338059   -0.921060    0.000000       -2.011196        1.000000   11.130246    4.285323    0.085678    3.534244
    0.686275    0.853380    0.370468   -0.948960    0.000000       -2.041274        1.000000   11.316034    4.360742    0.085678    3.534244
    0.696078    0.840301    0.403777   -0.973067    0.000000       -2.067416        1.000000   11.498975    4.433047    0.085678    3.534244
    0.705882    0.826149    0.437862   -0.993792    0.000000       -2.090035        1.000000   11.678835    4.502046    0.085678    3.534244
    0.715686    0.810917    0.472612   -1.011546    0.000000       -2.109540        1.000000   11.855379    4.567568    0.085678    3.534244
    0.725490    0.794604    0.507931   -1.026717    0.000000       -2.126324        1.000000   12.028372    4.629472    0.085678    3.534244
    0.735294    0.777215    0.543736   -1.039660    0.000000       -2.140748        1.000000   12.197578    4.687641    0.085678    3.534244
    0.745098    0.758757    0.579956   -1.050693    0.000000       -2.153136        1.000000   12.362767    4.741993    0.085678    3.534244
    0.754902    0.739245    0.616529   -1.060097    0.000000       -2.163778        1.000000   12.523707    4.792473    0.085678    3.534244
    0.764706    0.718694    0.653404   -1.068115    0.000000       -2.172924        1.000000   12.680173    4.839061    0.085678    3.534244
    0.774510    0.697126    0.690535   -1.074956    0.000000       -2.180790        1.000000   12.831943    4.881771    0.085678    3.534244
    0.784314    0.674562    0.727885   -1.080797    0.000000       -2.187563        1.000000   12.978801    4.920645    0.085678    3.534244
    0.794118    0.651031    0.765423   -1.085791    0.000000       -2.193403        1.000000   13.120537    4.955761    0.085678    3.534244
    0.803922    0.626559    0.803121   -1.090065    0.000000       -2.198443        1.000000   13.256944    4.987223    0.085678    3.534244
    0.813725    0.601179    0.840957   -1.093728    0.000000       -2.202799        1.000000   13.387826    5.015164    0.085678    3.534244
    0.823529    0.574923    0.878909   -1.096870    0.000000       -2.206568        1.000000   13.512992    5.039742    0.085678    3.534244
    0.833333    0.547828    0.916963   -1.099568    0.000000       -2.209832        1.000000   13.632259    5.061138    0.085678    3.534244
    0.843137    0.519930    0.955104   -1.101887    0.000000       -2.212660        1.000000   13.745453    5.079552    0.085678    3.534244
    0.852941    0.491267    0.993319   -1.103881    0.000000       -2.215112        1.000000   13.852406    5.095201    0.085678    3.534244
    0.862745    0.461882    1.031598   -1.105595    0.000000       -2.217238        1.000000   13.952962    5.108314    0.085678    3.534244
    0.872549    0.431815    1.069933   -1.107068    0.000000       -2.219080        1.000000   14.046972    5.119129    0.085678    3.534244
    0.882353    0.401110    1.108315   -1.108334    0.000000       -2.220674        1.000000   14.134297    5.127888    0.085678    3.534244
    0.892157    0.369811    1.146737   -1.109418    0.000000       -2.222051        1.000000   14.214808    5.134838    0.085678    3.534244
    0.901961    0.337964    1.185194   -1.110345    0.000000       -2.223236        1.000000   14.288386    5.140219    0.085678    3.534244
    0.911765    0.305616    1.223681   -1.111134    0.000000       -2.224251        1.000000   14.354921    5.144268    0.085678    3.534244
    0.921569    0.272814    1.262193   -1.111802    0.000000       -2.225115        1.000000   14.414315    5.147210    0.085678    3.534244
    0.931373    0.239607    1.300727   -1.112362    0.000000       -2.225845        1.000000   14.466480    5.149258    0.085678    3.534244
    0.941176    0.206044    1.339278   -1.112825    0.000000       -2.226452        1.000000   14.511337    5.150607    0.085678    3.534244
    0.950980    0.172174    1.377843   -1.113202    0.000000       -2.226948        1.000000   14.548821    5.151434    0.085678    3.534244
    0.960784    0.138048    1.416420   -1.113501    0.000000       -2.227342        1.000000   14.578875    5.151892    0.085678    3.534244
    0.970588    0.103716    1.455007   -1.113726    0.000000       -2.227641        1.000000   14.601455    5.152110    0.085678    3.534244
    0.980392    0.069230    1.493600   -1.113884    0.000000       -2.227851        1.000000   14.616527    5.152192    0.085678    3.534244
    0.990196    0.034641    1.532197   -1.113977    0.000000       -2.227975        1.000000   14.624069    5.152211    0.085678    3.534244
    1.000000    0.000000    1.570796   -1.114008    0.000000       -2.228016        1.000000   14.624069    5.152212    0.085678    3.534244
