           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -2.481932    0.000000       -4.963864        1.000000    0.000000    0.000000    0.927554   33.609594
    0.009804    0.276961   -0.483883   -4.029032    0.000000       -7.225132        1.000000    0.000000    0.020525    0.927554   33.609594
    0.019608    0.285792    0.172076    0.157607    0.000000       -3.289761        1.000000    0.591689    0.111479    0.927554   33.609594
    0.029412    0.260368   -0.020543    0.349123    0.000000       -3.490779        1.000000    1.130742    0.185069    0.927554   33.609594
    0.039216    0.270607   -0.013232   -0.165772    0.000000       -3.860850        1.000000    1.690991    0.258234    0.927554   33.609594
    0.049020    0.269602    0.007817    0.025688    0.000000       -3.683375        1.000000    2.249160    0.334070    0.927554   33.609594
    0.058824    0.268799   -0.001636    0.009253    0.000000       -3.710994        1.000000    2.805667    0.408932    0.927554   33.609594
    0.068627    0.269252   -0.000269   -0.006905    0.000000       -3.720904        1.000000    3.363111    0.483878    0.927554   33.609594
    0.078431    0.269162    0.000307    0.001725    0.000000       -3.713506        1.000000    3.920370    0.558908    0.927554   33.609594
    0.088235    0.269145   -0.000094    0.000121    0.000000       -3.715355        1.000000    4.477592    0.633893    0.927554   33.609594
    0.098039    0.269163    0.000002   -0.000257    0.000000       -3.715484        1.000000    5.034852    0.708886    0.927554   33.609594
    0.107843    0.269157    0.000011    0.000091    0.000000       -3.715209        1.000000    5.592101    0.783882    0.927554   33.609594
    0.117647    0.269157   -0.000005   -0.000007    0.000000       -3.715306        1.000000    6.149349    0.858875    0.927554   33.609594
    0.127451    0.269158    0.000001   -0.000008    0.000000       -3.715299        1.000000    6.706599    0.933869    0.927554   33.609594
    0.137255    0.269158    0.000000    0.000004    0.000000       -3.715290        1.000000    7.263849    1.008863    0.927554   33.609594
    0.147059    0.269158   -0.000000   -0.000001    0.000000       -3.715295        1.000000    7.821098    1.083857    0.927554   33.609594
    0.156863    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000    8.378348    1.158851    0.927554   33.609594
    0.166667    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000    8.935598    1.233845    0.927554   33.609594
    0.176471    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000    9.492847    1.308839    0.927554   33.609594
    0.186275    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   10.050097    1.383833    0.927554   33.609594
    0.196078    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   10.607346    1.458827    0.927554   33.609594
    0.205882    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   11.164596    1.533821    0.927554   33.609594
    0.215686    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   11.721846    1.608815    0.927554   33.609594
    0.225490    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   12.279095    1.683809    0.927554   33.609594
    0.235294    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   12.836345    1.758803    0.927554   33.609594
    0.245098    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   13.393595    1.833797    0.927554   33.609594
    0.254902    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   13.950844    1.908791    0.927554   33.609594
    0.264706    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   14.508094    1.983785    0.927554   33.609594
    0.274510    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   15.065343    2.058779    0.927554   33.609594
    0.284314    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   15.622593    2.133773    0.927554   33.609594
    0.294118    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   16.179843    2.208767    0.927554   33.609594
    0.303922    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   16.737092    2.283761    0.927554   33.609594
    0.313725    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   17.294342    2.358755    0.927554   33.609594
    0.323529    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   17.851591    2.433749    0.927554   33.609594
    0.333333    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   18.408841    2.508743    0.927554   33.609594
    0.343137    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   18.966091    2.583737    0.927554   33.609594
    0.352941    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   19.523340    2.658732    0.927554   33.609594
    0.362745    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   20.080590    2.733726    0.927554   33.609594
    0.372549    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   20.637839    2.808720    0.927554   33.609594
    0.382353    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   21.195089    2.883714    0.927554   33.609594
    0.392157    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   21.752339    2.958708    0.927554   33.609594
    0.401961    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   22.309588    3.033702    0.927554   33.609594
    0.411765    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   22.866838    3.108696    0.927554   33.609594
    0.421569    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   23.424087    3.183690    0.927554   33.609594
    0.431373    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   23.981337    3.258684    0.927554   33.609594
    0.441176    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   24.538587    3.333678    0.927554   33.609594
    0.450980    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   25.095836    3.408672    0.927554   33.609594
    0.460784    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   25.653086    3.483666    0.927554   33.609594
    0.470588    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   26.210336    3.558660    0.927554   33.609594
    0.480392    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   26.767585    3.633654    0.927554   33.609594
    0.490196    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   27.324835    3.708648    0.927554   33.609594
    0.500000    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   27.882084    3.783642    0.927554   33.609594
    0.509804    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   28.439334    3.858636    0.927554   33.609594
    0.519608    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   28.996584    3.933630    0.927554   33.609594
    0.529412    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   29.553833    4.008624    0.927554   33.609594
    0.539216    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   30.111083    4.083618    0.927554   33.609594
    0.549020    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   30.668332    4.158612    0.927554   33.609594
    0.558824    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   31.225582    4.233606    0.927554   33.609594
    0.568627    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   31.782832    4.308600    0.927554   33.609594
    0.578431    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   32.340081    4.383594    0.927554   33.609594
    0.588235    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   32.897331    4.458588    0.927554   33.609594
    0.598039    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   33.454580    4.533582    0.927554   33.609594
    0.607843    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   34.011830    4.608576    0.927554   33.609594
    0.617647    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   34.569080    4.683570    0.927554   33.609594
    0.627451    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   35.126329    4.758564    0.927554   33.609594
    0.637255    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   35.683579    4.833558    0.927554   33.609594
    0.647059    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   36.240828    4.908552    0.927554   33.609594
    0.656863    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   36.798078    4.983546    0.927554   33.609594
    0.666667    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   37.355328    5.058540    0.927554   33.609594
    0.676471    0.269158    0.000000    0.000000    0.000000       -3.715294        1.000000   37.912577    5.133534    0.927554   33.609594
    0.686275    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   38.469827    5.208528    0.927554   33.609594
    0.696078    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   39.027076    5.283522    0.927554   33.609594
    0.705882    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   39.584326    5.358516    0.927554   33.609594
    0.715686    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   40.141576    5.433510    0.927554   33.609594
    0.725490    0.269158   -0.000000   -0.000000    0.000000       -3.715294        1.000000   40.698825    5.508504    0.927554   33.609594
    0.735294    0.269158    0.000000   -0.000000    0.000000       -3.715294        1.000000   41.256075    5.583498    0.927554   33.609594
    0.745098    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   41.813325    5.658492    0.927554   33.609594
    0.754902    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   42.370574    5.733486    0.927554   33.609594
    0.764706    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   42.927824    5.808480    0.927554   33.609594
    0.774510    0.269158   -0.000000    0.000000    0.000000       -3.715294        1.000000   43.485073    5.883474    0.927554   33.609594
