           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -1.020584    0.000000       -2.041167        1.000000    0.000000   -0.000000    0.290127    6.786089
    0.009804    0.066479   -1.502878   -1.021435    0.000000       -2.042302        1.000000    0.000000    0.000016    0.290127    6.786089
    0.019608    0.132651   -1.434844   -1.024054    0.000000       -2.045780        1.000000    0.055451    0.000250    0.290127    6.786089
    0.029412    0.198209   -1.366573   -1.028626    0.000000       -2.051819        1.000000    0.138307    0.001257    0.290127    6.786089
    0.039216    0.262843   -1.297925   -1.035468    0.000000       -2.060786        1.000000    0.248181    0.003934    0.290127    6.786089
    0.049020    0.326242   -1.228733   -1.045047    0.000000       -2.073215        1.000000    0.384558    0.009488    0.290127    6.786089
    0.058824    0.388089   -1.158795   -1.058002    0.000000       -2.089838        1.000000    0.546787    0.019383    0.290127    6.786089
    0.068627    0.448059   -1.087861   -1.075193    0.000000       -2.111622        1.000000    0.734086    0.035280    0.290127    6.786089
    0.078431    0.505818   -1.015611   -1.097740    0.000000       -2.139817        1.000000    0.945529    0.058963    0.290127    6.786089
    0.088235    0.561013   -0.941645   -1.127062    0.000000       -2.175984        1.000000    1.180045    0.092262    0.290127    6.786089
    0.098039    0.613271   -0.865456   -1.164860    0.000000       -2.221967        1.000000    1.436406    0.136961    0.290127    6.786089
    0.107843    0.662182   -0.786419   -1.212951    0.000000       -2.279704        1.000000    1.713212    0.194696    0.290127    6.786089
    0.117647    0.707296   -0.703799   -1.272738    0.000000       -2.350630        1.000000    2.008878    0.266841    0.290127    6.786089
    0.127451    0.748111   -0.616813   -1.343878    0.000000       -2.434259        1.000000    2.321605    0.354374    0.290127    6.786089
    0.137255    0.784071   -0.524832   -1.421498    0.000000       -2.525236        1.000000    2.649364    0.457710    0.290127    6.786089
    0.147059    0.814587   -0.427825   -1.491516    0.000000       -2.608487        1.000000    2.989879    0.576511    0.290127    6.786089
    0.156863    0.839111   -0.327151   -1.525827    0.000000       -2.654357        1.000000    3.340646    0.709484    0.290127    6.786089
    0.166667    0.857271   -0.226476   -1.484678    0.000000       -2.621382        1.000000    3.699005    0.854279    0.290127    6.786089
    0.176471    0.869074   -0.132006   -1.336351    0.000000       -2.476990        1.000000    4.062297    1.007669    0.290127    6.786089
    0.186275    0.875058   -0.050940   -1.086873    0.000000       -2.228172        1.000000    4.428090    1.166098    0.290127    6.786089
    0.196078    0.876259    0.011454   -0.785469    0.000000       -1.926609        1.000000    4.794386    1.326438    0.290127    6.786089
    0.205882    0.873981    0.053789   -0.492866    0.000000       -1.635400        1.000000    5.159730    1.486486    0.290127    6.786089
    0.215686    0.869507    0.078131   -0.248715    0.000000       -1.395285        1.000000    5.523203    1.645007    0.290127    6.786089
    0.225490    0.863911    0.088247   -0.065490    0.000000       -1.218513        1.000000    5.884337    1.801477    0.290127    6.786089
    0.235294    0.858006    0.088104    0.061133    0.000000       -1.099840        1.000000    6.243002    1.955795    0.290127    6.786089
    0.245098    0.852353    0.081135    0.141622    0.000000       -1.027741        1.000000    6.599305    2.108085    0.290127    6.786089
    0.254902    0.847313    0.070041    0.186842    0.000000       -0.990466        1.000000    6.953500    2.258580    0.290127    6.786089
    0.264706    0.843087    0.056850    0.206005    0.000000       -0.978196        1.000000    7.305929    2.407561    0.290127    6.786089
    0.274510    0.839766    0.043045    0.206376    0.000000       -0.983330        1.000000    7.656970    2.555329    0.290127    6.786089
    0.284314    0.837352    0.029681    0.193567    0.000000       -1.000148        1.000000    8.007001    2.702177    0.290127    6.786089
    0.294118    0.835791    0.017484    0.171934    0.000000       -1.024354        1.000000    8.356380    2.848389    0.290127    6.786089
    0.303922    0.834989    0.006923    0.144908    0.000000       -1.052684        1.000000    8.705424    2.994221    0.290127    6.786089
    0.313725    0.834827   -0.001739    0.115229    0.000000       -1.082621        1.000000    9.054401    3.139899    0.290127    6.786089
    0.323529    0.835176   -0.008400    0.085106    0.000000       -1.112204        1.000000    9.403523    3.285613    0.290127    6.786089
    0.333333    0.835901   -0.013093    0.056299    0.000000       -1.139911        1.000000    9.752948    3.431511    0.290127    6.786089
    0.343137    0.836877   -0.015951    0.030172    0.000000       -1.164595        1.000000   10.102781    3.577702    0.290127    6.786089
