           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000   -0.000000   -1.570796   -2.675335    0.000000       -5.350671        1.000000    0.000000    0.000000    0.938192   50.491513
    0.009804    0.282341    0.107563   -1.461446    0.000000       -4.982791        1.000000    0.000000    0.061599    0.938192   50.491513
    0.019608    0.242621   -0.038451    0.115082    0.000000       -4.003530        1.000000    0.754616    0.160274    0.938192   50.491513
    0.029412    0.249407    0.008825    0.010086    0.000000       -3.999274        1.000000    1.530338    0.256375    0.938192   50.491513
    0.039216    0.248543   -0.001670   -0.007169    0.000000       -4.030606        1.000000    2.303375    0.352383    0.938192   50.491513
    0.049020    0.248608    0.000261    0.002031    0.000000       -4.020363        1.000000    3.076614    0.448539    0.938192   50.491513
    0.058824    0.248615   -0.000031   -0.000435    0.000000       -4.022715        1.000000    3.849874    0.544650    0.938192   50.491513
    0.068627    0.248611    0.000002    0.000077    0.000000       -4.022275        1.000000    4.623121    0.640771    0.938192   50.491513
    0.078431    0.248612    0.000000   -0.000011    0.000000       -4.022343        1.000000    5.396371    0.736890    0.938192   50.491513
    0.088235    0.248612   -0.000000    0.000001    0.000000       -4.022335        1.000000    6.169621    0.833010    0.938192   50.491513
    0.098039    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000    6.942870    0.929129    0.938192   50.491513
    0.107843    0.248612   -0.000000   -0.000000    0.000000       -4.022336        1.000000    7.716120    1.025249    0.938192   50.491513
    0.117647    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000    8.489370    1.121368    0.938192   50.491513
    0.127451    0.248612   -0.000000   -0.000000    0.000000       -4.022336        1.000000    9.262619    1.217487    0.938192   50.491513
    0.137255    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   10.035869    1.313607    0.938192   50.491513
    0.147059    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   10.809119    1.409726    0.938192   50.491513
    0.156863    0.248612   -0.000000    0.000000    0.000000       -4.022336        1.000000   11.582369    1.505846    0.938192   50.491513
    0.166667    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   12.355618    1.601965    0.938192   50.491513
    0.176471    0.248612   -0.000000   -0.000000    0.000000       -4.022336        1.000000   13.128868    1.698085    0.938192   50.491513
    0.186275    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   13.902118    1.794204    0.938192   50.491513
    0.196078    0.248612   -0.000000   -0.000000    0.000000       -4.022336        1.000000   14.675367    1.890324    0.938192   50.491513
    0.205882    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   15.448617    1.986443    0.938192   50.491513
    0.215686    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   16.221867    2.082563    0.938192   50.491513
    0.225490    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   16.995117    2.178682    0.938192   50.491513
    0.235294    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   17.768366    2.274802    0.938192   50.491513
    0.245098    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   18.541616    2.370921    0.938192   50.491513
    0.254902    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   19.314866    2.467041    0.938192   50.491513
    0.264706    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   20.088115    2.563160    0.938192   50.491513
    0.274510    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   20.861365    2.659280    0.938192   50.491513
    0.284314    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   21.634615    2.755399    0.938192   50.491513
    0.294118    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   22.407865    2.851519    0.938192   50.491513
    0.303922    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   23.181114    2.947638    0.938192   50.491513
    0.313725    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   23.954364    3.043758    0.938192   50.491513
    0.323529    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   24.727614    3.139877    0.938192   50.491513
    0.333333    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   25.500863    3.235997    0.938192   50.491513
    0.343137    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   26.274113    3.332116    0.938192   50.491513
    0.352941    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   27.047363    3.428236    0.938192   50.491513
    0.362745    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   27.820613    3.524355    0.938192   50.491513
    0.372549    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   28.593862    3.620475    0.938192   50.491513
    0.382353    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   29.367112    3.716594    0.938192   50.491513
    0.392157    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   30.140362    3.812714    0.938192   50.491513
    0.401961    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   30.913611    3.908833    0.938192   50.491513
    0.411765    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   31.686861    4.004953    0.938192   50.491513
    0.421569    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   32.460111    4.101072    0.938192   50.491513
    0.431373    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   33.233361    4.197192    0.938192   50.491513
    0.441176    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   34.006610    4.293311    0.938192   50.491513
    0.450980    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   34.779860    4.389431    0.938192   50.491513
    0.460784    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   35.553110    4.485550    0.938192   50.491513
    0.470588    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   36.326359    4.581670    0.938192   50.491513
    0.480392    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   37.099609    4.677789    0.938192   50.491513
    0.490196    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   37.872859    4.773909    0.938192   50.491513
    0.500000    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   38.646109    4.870028    0.938192   50.491513
    0.509804    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   39.419358    4.966148    0.938192   50.491513
    0.519608    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   40.192608    5.062267    0.938192   50.491513
    0.529412    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   40.965858    5.158387    0.938192   50.491513
    0.539216    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   41.739107    5.254506    0.938192   50.491513
    0.549020    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   42.512357    5.350626    0.938192   50.491513
    0.558824    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   43.285607    5.446745    0.938192   50.491513
    0.568627    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   44.058857    5.542865    0.938192   50.491513
    0.578431    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   44.832106    5.638984    0.938192   50.491513
    0.588235    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   45.605356    5.735103    0.938192   50.491513
    0.598039    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   46.378606    5.831223    0.938192   50.491513
    0.607843    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   47.151855    5.927342    0.938192   50.491513
    0.617647    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   47.925105    6.023462    0.938192   50.491513
    0.627451    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   48.698355    6.119581    0.938192   50.491513
    0.637255    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   49.471605    6.215701    0.938192   50.491513
    0.647059    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   50.244854    6.311820    0.938192   50.491513
    0.656863    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   51.018104    6.407940    0.938192   50.491513
    0.666667    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   51.791354    6.504059    0.938192   50.491513
    0.676471    0.248612    0.000000    0.000000    0.000000       -4.022336        1.000000   52.564603    6.600179    0.938192   50.491513
    0.686275    0.248612    0.000000   -0.000000    0.000000       -4.022336        1.000000   53.337853    6.696298    0.938192   50.491513
