           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -1.125771    0.000000       -2.251542        1.000000    0.000000   -0.000000    0.514409    8.228371
    0.009804    0.080559   -1.479839   -1.131039    0.000000       -2.258559        1.000000    0.000000    0.000037    0.514409    8.228371
    0.019608    0.160448   -1.388019   -1.147286    0.000000       -2.280119        1.000000    0.081326    0.000595    0.514409    8.228371
    0.029412    0.238977   -1.294406   -1.175777    0.000000       -2.317664        1.000000    0.202455    0.002986    0.514409    8.228371
    0.039216    0.315411   -1.197938   -1.218448    0.000000       -2.373381        1.000000    0.362327    0.009320    0.514409    8.228371
    0.049020    0.388949   -1.097377   -1.277622    0.000000       -2.449837        1.000000    0.559472    0.022378    0.514409    8.228371
    0.058824    0.458685   -0.991306   -1.355313    0.000000       -2.549156        1.000000    0.791964    0.045425    0.514409    8.228371
    0.068627    0.523577   -0.878206   -1.451586    0.000000       -2.671146        1.000000    1.057347    0.081928    0.514409    8.228371
    0.078431    0.582424   -0.756738   -1.561210    0.000000       -2.809579        1.000000    1.352558    0.135149    0.514409    8.228371
    0.088235    0.633879   -0.626378   -1.668059    0.000000       -2.946153        1.000000    1.673850    0.207565    0.514409    8.228371
    0.098039    0.676556   -0.488556   -1.739206    0.000000       -3.044363        1.000000    2.016774    0.300133    0.514409    8.228371
    0.107843    0.709291   -0.348026   -1.726725    0.000000       -3.052059        1.000000    2.376290    0.411591    0.514409    8.228371
    0.117647    0.731550   -0.213377   -1.588812    0.000000       -2.924771        1.000000    2.747088    0.538255    0.514409    8.228371
    0.127451    0.743796   -0.095148   -1.324088    0.000000       -2.662462        1.000000    3.124093    0.674785    0.514409    8.228371
    0.137255    0.747519   -0.001831   -0.982591    0.000000       -2.320347        1.000000    3.502985    0.815731    0.514409    8.228371
    0.147059    0.744854    0.063227   -0.634527    0.000000       -1.974389        1.000000    3.880527    0.956905    0.514409    8.228371
    0.156863    0.738042    0.101796   -0.331921    0.000000       -1.679843        1.000000    4.254616    1.095821    0.514409    8.228371
